fk_moneda,fk_plan,fk_fpagp,fuma,sexo,edad,Suma Aseg ,Reserva,Prima,pzoseg,pzopago,suma retenida 
2,2,2,S,M,40,"750,000.00","9,644.67","3,753.00",20,20,"300,000.00"
2,2,1,S,F,41,"562,500.00","3,482.29","1,279.13",20,20,"225,000.00"
2,2,3,N,M,43,"2,000,000.00","5,990.03","12,404.00",10,10,"1,200,000.00"
2,1,1,S,M,33,"1,500,000.00","50,616.54","10,593.00",99,99,"900,000.00"
2,2,4,N,M,58,"250,000.00","31,375.96","3,459.00",22,22,0
2,1,1,N,M,40,"562,500.00","17,502.75","2,352.38",99,99,"225,000.00"
2,2,3,N,F,55,"2,500,000.00","560,081.67","50,096.70",20,20,"1,250,000.00"
2,1,1,N,M,49,"750,000.00","18,864.95","2,287.05",99,99,"300,000.00"
2,2,2,N,M,35,"500,000.00","2,040.36","4,958.00",10,10,"300,000.00"
2,2,1,N,M,54,"750,000.00","18,664.77","6,493.50",20,20,"300,000.00"
2,2,1,N,M,40,"62,500.00","12,670.28","1,001.63",60,60,0
2,2,1,N,M,44,"500,000.00","4,350.52","1,429.36",20,20,"300,000.00"
2,2,1,N,F,41,"125,000.00","53,293.76","5,310.75",18,18,"50,000.00"
2,2,2,N,M,38,"500,000.00","9,309.72","2,670.30",25,25,"300,000.00"
2,2,1,N,F,31,"1,500,000.00","126,601.89","14,369.00",15,15,"600,000.00"
2,2,3,N,M,38,"2,500,000.00","186,335.64","17,721.00",20,20,"1,250,000.00"
2,2,2,N,F,26,"175,000.00","68,909.07","6,774.70",18,18,0
2,2,1,N,F,40,"375,000.00","3,153.22","1,082.25",20,20,"225,000.00"
2,2,2,N,F,46,"262,500.00","93,012.37","9,062.78",18,18,0
2,2,1,N,M,45,"187,500.00","3,247.99","1,194.75",20,20,"75,000.00"
2,2,2,S,M,37,"125,000.00","7,233.66","1,075.25",19,19,"50,000.00"
2,2,1,N,F,27,"500,000.00","4,441.07","1,504.00",20,20,"200,000.00"
2,2,1,N,M,28,"500,000.00","5,896.13","1,946.00",20,20,"300,000.00"
2,2,2,N,M,33,"602,883.75",14.22,"2,300.61",10,10,"241,153.50"
2,2,2,N,M,49,"325,000.00","55,456.99","5,409.00",18,18,0
2,2,1,N,M,40,"375,000.00","2,987.50","1,027.50",20,20,"225,000.00"
2,2,2,N,M,47,"224,910.00",829.18,278.89,19,19,0
2,1,1,N,M,52,"343,750.00","11,285.02","3,379.81",99,99,"137,500.00"
2,1,1,N,F,42,"1,500,000.00","44,808.86","5,025.69",99,20,"900,000.00"
2,1,1,N,M,38,"1,250,000.00","19,117.94","2,772.75",99,99,"625,000.00"
2,2,1,N,F,48,"1,050,882.50","2,531.07","4,887.60",1,1,"420,353.00"
2,2,1,N,F,46,"500,000.00",338.52,452,18,18,"200,000.00"
2,2,4,N,M,49,"125,000.00","15,665.69","1,729.50",22,22,0
2,2,1,N,M,26,"500,000.00","2,885.64","1,162.00",20,20,"200,000.00"
2,1,1,N,F,30,"1,000,000.00","50,801.52","13,216.00",99,99,"600,000.00"
2,1,1,N,M,46,"500,000.00","9,052.72","2,100.00",99,20,"200,000.00"
2,2,1,S,F,52,"750,000.00","75,347.30","9,741.00",60,60,"300,000.00"
2,2,2,N,M,30,"1,312,500.00","12,296.74","4,381.50",20,20,"525,000.00"
2,1,2,N,M,52,"375,000.00","9,597.40","1,608.75",99,99,"225,000.00"
2,2,1,N,F,25,"1,125,000.00","187,722.84","24,091.50",15,15,"675,000.00"
2,2,2,N,M,41,"1,250,000.00","12,470.00","4,250.00",20,20,"750,000.00"
2,1,1,S,M,38,"600,000.00","21,310.25","3,172.34",99,99,"360,000.00"
2,2,1,N,M,30,"750,000.00","188,466.05","22,966.50",15,15,"450,000.00"
2,2,3,N,M,49,"375,000.00","12,361.41","5,403.00",20,20,"225,000.00"
2,1,1,N,F,49,"1,125,000.00","17,213.07","2,922.75",99,99,"450,000.00"
2,1,2,S,M,51,"1,000,000.00","35,629.11","5,328.00",99,99,"600,000.00"
2,2,1,N,M,54,"1,027,497.50","154,696.56","29,910.42",20,20,"410,999.00"
2,2,1,N,F,54,"375,000.00","3,563.97","1,593.00",20,20,"225,000.00"
2,2,1,N,M,46,"750,000.00","189,761.55","21,648.00",15,15,"450,000.00"
2,2,1,N,M,46,"1,000,000.00","149,353.56","19,992.00",20,20,"600,000.00"
2,1,1,N,M,55,"250,000.00","37,392.28","3,805.00",99,10,0
2,1,1,N,F,28,"1,250,000.00","22,590.63","3,630.00",99,99,"500,000.00"
2,2,3,S,M,49,"884,230.00",75.9,"6,127.71",10,10,"353,692.00"
2,2,1,N,M,39,"1,125,000.00","31,547.77","4,901.72",75,75,"675,000.00"
2,2,1,N,F,40,"187,500.00","44,967.02","4,092.75",20,20,0
2,2,2,N,F,41,"187,500.00","1,434.85",328.5,18,18,0
2,1,1,N,M,54,"187,500.00","8,326.04","1,413.00",99,99,0
2,2,1,S,M,49,"433,055.00","1,333.02","1,811.04",3,3,0
2,2,1,N,M,31,"375,000.00","2,202.72",871.5,20,20,"150,000.00"
2,1,2,N,M,56,"375,000.00","4,756.13",726.53,99,99,"150,000.00"
2,2,1,N,M,40,"375,000.00","1,099.88",524.25,20,20,"225,000.00"
2,2,3,N,F,41,"250,000.00","10,793.18","1,224.00",65,65,0
2,1,3,N,M,49,"750,000.00","17,713.73","3,540.00",99,99,"450,000.00"
2,2,1,N,M,58,"2,450,000.00","931,327.20","62,194.32",15,15,"1,225,000.00"
2,1,2,N,M,51,"300,000.00","4,498.76",545.15,99,99,0
2,2,1,N,M,47,"285,265.00","1,276.38",939.66,17,17,"114,106.00"
2,2,1,N,F,56,"848,215.00","2,143.60","1,050.00",20,20,"508,929.00"
2,2,1,N,M,40,"125,000.00","4,714.84",369.5,60,60,"50,000.00"
2,1,2,N,F,42,"125,000.00","2,469.73",240.93,99,99,"75,000.00"
2,2,2,S,M,38,"449,820.00","4,280.16","1,427.73",19,19,0
2,2,1,N,M,47,"625,000.00","72,373.34","8,610.00",65,65,"250,000.00"
2,1,2,S,M,57,"250,000.00","11,364.95","1,315.20",99,99,"100,000.00"
2,2,3,N,M,55,"219,995.00",50.57,423.71,12,12,0
2,2,1,N,F,47,"375,000.00","18,705.02","3,602.25",20,20,"225,000.00"
2,2,1,S,F,35,"750,000.00","1,720.96","5,868.00",10,10,"300,000.00"
2,1,3,N,M,50,"125,000.00","5,191.33",657.6,99,99,"75,000.00"
2,2,3,N,F,51,"250,000.00",729.23,255,18,18,"150,000.00"
2,2,1,N,M,33,"500,000.00","74,555.97","11,310.00",20,20,"300,000.00"
2,2,1,N,F,30,"1,250,000.00","4,418.06","1,885.00",20,20,"500,000.00"
2,2,1,N,M,50,"208,165.00","1,048.46",398.84,18,18,0
2,2,3,N,M,36,"1,000,000.00","15,767.89","4,694.00",20,20,"400,000.00"
2,2,2,N,F,41,"500,000.00","1,048.33","2,076.00",11,11,"300,000.00"
2,2,1,S,M,27,"300,000.00","2,079.96",860.2,20,20,"120,000.00"
2,2,2,N,M,49,"3,000,000.00","16,381.45","4,507.20",20,20,"1,500,000.00"
2,2,1,S,M,30,"590,980.00","4,728.12","1,567.28",19,19,"354,588.00"
2,1,1,N,M,41,"750,000.00","33,512.07","6,771.00",99,20,"300,000.00"
2,2,1,N,F,27,"1,000,000.00","4,295.16","1,728.00",20,20,"400,000.00"
2,2,1,N,M,45,"375,000.00","2,852.07",445.5,22,22,"150,000.00"
2,2,3,N,M,33,"3,750,000.00","24,327.62","7,825.50",20,20,"1,875,000.00"
2,2,3,N,F,24,"125,000.00","13,262.99","1,674.50",65,65,"50,000.00"
2,1,1,N,M,47,"1,000,000.00","57,159.39","6,137.88",99,99,"600,000.00"
2,2,1,N,M,45,"625,000.00","21,329.27","6,172.43",20,20,"312,500.00"
2,1,1,N,M,52,"2,107,293.75","143,679.13","28,193.51",99,99,"1,053,646.88"
2,2,2,N,M,53,"226,630.00","1,006.14",442.84,17,17,0
2,1,1,N,M,34,"250,000.00","15,585.93","2,583.00",99,99,"100,000.00"
2,2,1,N,M,43,"1,286,250.00","6,142.49","2,168.43",20,20,"514,500.00"
2,2,1,N,M,44,"625,000.00",707.78,390,20,20,"250,000.00"
2,1,1,S,M,47,"3,750,000.00","105,749.75","13,734.00",99,99,"1,875,000.00"
2,2,1,N,F,30,"204,707.50","1,126.56",768.88,17,17,0
2,2,2,N,F,51,"487,500.00","58,131.74","6,882.08",55,55,"195,000.00"
2,1,1,N,F,49,"1,125,000.00","28,593.60","6,034.50",99,99,"450,000.00"
2,2,2,S,M,44,"900,000.00","6,176.91","1,669.60",20,20,"450,000.00"
2,2,1,N,F,53,"500,000.00","6,973.80","2,961.00",20,20,"200,000.00"
2,2,2,N,M,53,"325,995.00","2,895.71","1,199.00",19,19,0
2,1,2,N,M,43,"1,000,000.00","9,937.72","2,186.00",99,99,"600,000.00"
2,2,2,N,F,32,"187,500.00","2,716.38",711,18,18,0
2,1,2,N,F,49,"1,250,000.00","30,043.43","4,318.50",99,99,"625,000.00"
2,2,2,N,M,43,"113,572.50",680.18,318.69,18,18,0
2,2,2,N,M,46,"113,572.50",479.16,317.55,18,18,0
2,2,2,N,M,54,"176,846.25",45.04,663.17,10,10,"70,738.50"
2,2,1,S,M,41,"200,000.00","36,836.81","3,382.76",16,16,0
2,2,3,N,M,36,"445,342.50","26,861.01","2,882.50",20,20,"267,205.50"
2,2,2,N,M,46,"340,717.50","1,800.21",988.08,18,18,0
2,2,3,N,M,49,"2,229,427.50",376.15,"4,941.67",1,1,"1,114,713.75"
2,1,4,N,M,36,"125,000.00","5,761.72","1,105.50",99,99,0
2,2,1,N,M,32,"250,000.00","1,796.63",391.5,18,18,"100,000.00"
2,2,1,N,M,44,"225,000.00","12,511.00","1,072.34",25,25,0
2,2,2,N,M,36,"250,000.00","4,072.56","1,062.00",25,25,0
2,1,3,N,M,34,"62,500.00","1,108.44",162,99,99,0
2,1,3,N,M,55,"625,000.00","29,345.09","5,722.50",99,99,"375,000.00"
2,1,3,N,M,34,"62,500.00","1,373.19",205.25,99,99,0
2,1,1,N,M,49,"187,500.00","10,367.94","1,779.00",99,20,0
2,2,3,N,M,56,"187,500.00",870.05,226.13,18,18,0
2,2,4,N,F,33,"312,500.00","12,129.27","2,037.50",25,25,"125,000.00"
2,2,1,N,M,45,"1,000,000.00","5,712.18","2,160.00",25,25,"600,000.00"
2,2,1,N,M,43,"562,500.00","9,094.79","3,351.38",20,20,"337,500.00"
2,1,1,N,M,51,"750,000.00","17,345.39","3,685.50",99,99,"300,000.00"
2,2,1,N,M,30,"5,000,000.00","19,690.68","7,635.00",20,20,"2,500,000.00"
2,2,1,N,M,58,"125,000.00","3,303.23","1,298.25",20,20,"75,000.00"
2,2,2,N,F,40,"225,000.00","1,003.02",262.8,18,18,0
2,2,1,N,F,48,"187,500.00",185.38,133.88,20,20,"75,000.00"
2,1,1,N,M,45,"375,000.00","6,069.19","1,120.50",99,20,"150,000.00"
2,2,3,N,F,48,"375,000.00","50,260.04","5,560.50",20,20,"150,000.00"
2,2,1,N,M,51,"310,762.50","1,500.65",877.59,17,17,0
2,2,1,N,F,42,"975,000.00","148,831.94","18,234.00",20,20,"585,000.00"
2,2,4,N,M,36,"562,500.00","4,608.38","2,227.50",20,20,"225,000.00"
2,2,2,N,M,47,"222,697.50",630.35,249.42,19,19,0
2,2,3,N,M,49,"250,000.00","29,687.59","3,592.00",20,20,"150,000.00"
2,2,1,S,M,32,"250,000.00","14,195.63","1,333.00",25,25,"150,000.00"
2,2,1,N,F,53,"500,000.00","90,851.82","9,042.00",20,20,"200,000.00"
2,1,1,S,F,43,"1,250,000.00","35,953.32","4,810.00",99,99,"500,000.00"
2,2,3,N,M,35,"1,250,000.00","3,653.48","1,795.00",18,18,"750,000.00"
2,2,1,S,M,49,"339,033.75","4,715.62","1,578.53",19,19,0
2,2,1,N,F,34,"562,500.00","3,444.65","1,631.25",20,20,"225,000.00"
2,2,1,N,F,31,"500,000.00","112,634.01","9,223.65",20,20,"300,000.00"
2,2,1,N,M,45,"500,000.00","33,168.07","3,477.85",20,20,"300,000.00"
2,1,3,S,M,52,"500,000.00","21,584.79","3,002.10",99,99,"200,000.00"
2,1,1,N,M,47,"2,500,000.00","120,837.75","25,139.25",99,99,"1,250,000.00"
2,1,1,N,M,41,"750,000.00","15,548.48","2,106.00",99,99,"450,000.00"
2,1,2,N,M,53,"125,000.00","3,239.01",447.17,99,99,"75,000.00"
2,2,1,N,M,53,"525,000.00","23,802.71","2,520.42",65,65,"315,000.00"
2,2,1,N,M,47,"250,000.00","71,895.26","10,502.00",10,10,"100,000.00"
2,2,2,N,M,49,"338,587.50",768.03,631.13,16,16,0
2,2,3,S,F,39,"750,000.00","90,220.97","9,300.00",20,20,"300,000.00"
2,2,2,S,M,43,"187,500.00","1,088.70","1,088.25",10,10,0
2,2,1,S,M,28,"1,250,000.00","105,706.12","15,200.00",22,22,"500,000.00"
2,2,3,N,F,45,"375,000.00","31,634.79","3,518.75",15,15,"225,000.00"
2,2,1,N,F,50,"187,500.00","46,448.40","4,497.00",15,15,0
2,2,1,N,F,36,"307,061.25",323.15,193.45,17,17,0
2,1,4,N,M,45,"187,500.00","12,961.96","2,487.38",99,99,0
2,2,2,S,F,33,"937,500.00","1,536.54","1,025.63",20,20,"562,500.00"
2,2,1,N,F,48,"250,000.00","43,461.60","4,927.00",15,15,0
2,2,2,N,F,37,"250,000.00",211.52,235,20,20,"100,000.00"
2,1,3,N,M,53,"5,000,000.00","75,644.63","7,740.00",99,99,"2,500,000.00"
2,2,3,N,M,50,"217,330.00","6,693.68","2,292.39",19,19,0
2,2,3,N,M,57,"340,335.00",82.96,863.78,12,12,0
2,2,2,S,M,46,"750,000.00","10,873.89","3,393.00",25,25,"450,000.00"
2,2,2,N,F,31,"166,741.25","9,022.13","1,804.48",14,14,"100,044.75"
2,2,2,N,F,36,"750,000.00","3,497.54","1,255.50",20,20,"300,000.00"
2,2,1,N,M,32,"187,500.00","50,709.61","5,161.13",18,18,"112,500.00"
2,2,1,N,M,52,"125,000.00","14,146.62","1,783.50",20,20,0
2,2,1,N,F,53,"375,000.00","42,003.77","4,152.50",18,18,"150,000.00"
2,2,1,N,M,42,"250,000.00","3,421.17","1,828.50",20,20,"100,000.00"
2,2,1,N,F,41,"375,000.00",87.65,161.25,18,18,"225,000.00"
2,2,2,N,M,48,"500,000.00","1,490.67","1,260.00",20,20,"200,000.00"
2,2,2,S,M,45,"1,750,000.00","22,250.40","7,135.50",20,20,"700,000.00"
2,2,2,N,M,47,"250,000.00","42,393.93","5,109.12",20,20,"100,000.00"
2,2,1,N,F,55,"500,000.00","30,374.42","4,359.00",65,65,"300,000.00"
2,1,1,N,M,55,"2,500,000.00","73,253.09","8,882.65",99,99,"1,250,000.00"
2,2,1,S,M,52,"426,720.00","1,227.91",639.23,17,17,0
2,1,2,N,M,29,"312,500.00","9,062.50","1,798.75",99,65,"187,500.00"
2,2,1,N,M,58,"1,125,000.00","9,367.25","3,334.50",20,20,"675,000.00"
2,1,1,N,M,40,"4,000,000.00","42,452.11","5,282.40",99,99,"2,000,000.00"
2,2,1,N,M,37,"562,500.00","1,806.60",744.75,20,20,"225,000.00"
2,2,2,N,F,53,"250,000.00","52,302.39","4,799.15",20,20,"150,000.00"
2,2,2,N,M,55,"320,040.00","1,054.40",398.13,17,17,0
2,1,2,N,F,48,"500,000.00","16,118.12","3,702.00",99,99,"300,000.00"
2,2,2,N,M,49,"396,750.00","2,408.90","1,307.69",18,18,"158,700.00"
2,2,3,S,M,49,"1,875,000.00","10,846.28","4,026.19",20,20,"937,500.00"
2,2,3,S,F,35,"281,250.00",935.15,336.2,20,20,0
2,2,1,N,F,47,"375,000.00","22,693.55","2,260.50",20,20,"225,000.00"
2,1,1,N,M,53,"1,875,000.00","48,001.95","8,109.38",99,20,"937,500.00"
2,1,3,S,M,33,"1,250,000.00","60,663.45","10,382.25",99,20,"625,000.00"
2,2,3,S,M,26,"562,500.00","1,716.79","1,126.50",20,20,"337,500.00"
2,2,2,N,M,52,"937,500.00","2,159.39","1,068.75",20,20,"375,000.00"
2,2,1,N,M,50,"250,000.00","7,603.15","3,310.00",20,20,"150,000.00"
2,1,1,S,M,46,"3,125,000.00","81,474.04","11,032.50",99,99,"1,250,000.00"
2,1,2,N,M,43,"500,000.00","26,287.72","3,113.26",99,99,"300,000.00"
2,2,2,S,M,44,"453,260.00","2,473.26","1,144.93",17,17,0
2,2,3,S,M,43,"281,250.00","9,262.85","2,002.40",20,20,"112,500.00"
2,2,2,N,F,41,"500,000.00","99,158.34","11,202.00",18,18,"200,000.00"
2,1,3,N,M,47,"1,293,750.00","38,044.86","6,137.40",99,99,"776,250.00"
2,2,2,N,F,27,"250,000.00","4,410.11","1,552.50",65,65,"150,000.00"
2,2,2,N,M,47,"375,000.00","18,346.47","8,329.50",20,20,"225,000.00"
2,2,2,N,M,44,"750,000.00","4,577.47","2,461.50",20,20,"450,000.00"
2,2,2,N,F,40,"500,000.00","2,856.75",815.15,25,25,"300,000.00"
2,2,1,N,M,38,"500,000.00","53,931.86","5,102.00",25,25,"300,000.00"
2,2,1,N,F,47,"250,000.00",917.34,237,18,18,"150,000.00"
2,2,3,N,M,50,"375,000.00","7,249.35","2,488.50",20,20,"225,000.00"
2,2,2,N,M,46,"600,000.00","4,875.97","1,878.80",20,20,"360,000.00"
2,1,1,N,M,41,"125,000.00","4,873.15",713.57,99,99,"75,000.00"
2,2,1,N,M,35,"562,500.00","2,449.01","2,973.38",15,15,"337,500.00"
2,2,2,N,M,45,"1,000,000.00","7,245.00","3,117.60",20,20,"600,000.00"
2,2,1,N,M,32,"375,000.00","20,045.52","2,355.00",20,20,"225,000.00"
2,2,1,N,F,50,"225,000.00",275.64,271.43,12,12,0
2,2,3,N,M,29,"62,500.00",286.99,73.38,18,18,0
2,1,2,N,F,55,"562,500.00","16,494.77","2,081.25",99,99,"225,000.00"
2,1,1,N,F,45,"450,000.00","8,725.22","1,307.70",99,99,"180,000.00"
2,2,2,N,F,25,"1,728,690.00","4,666.73","16,817.24",1,1,"625,000.00"
2,1,2,N,M,42,"5,000,000.00","98,216.01","12,566.00",99,99,"1,250,000.00"
2,2,1,N,M,45,"2,500,000.00","35,251.62","13,183.50",20,20,"1,250,000.00"
2,1,1,N,M,37,"625,000.00","19,429.50","5,413.75",99,99,"375,000.00"
2,2,2,N,F,43,"250,000.00","3,213.60","1,936.50",15,15,"150,000.00"
2,1,1,N,M,46,"1,500,000.00","54,089.94","8,514.00",99,99,"900,000.00"
2,2,1,N,M,43,"1,000,000.00","4,057.17","4,980.00",18,18,"400,000.00"
2,2,1,N,M,31,"250,000.00",642.96,231,18,18,"150,000.00"
2,2,3,N,M,51,"1,000,000.00","7,920.93","4,350.00",20,20,"600,000.00"
2,1,1,N,M,39,"250,000.00","3,814.11",606.5,99,99,"100,000.00"
2,2,2,N,M,53,"375,000.00","1,499.75",492.35,20,20,"225,000.00"
2,2,1,N,M,37,"162,500.00","1,125.22",745.65,20,20,"97,500.00"
2,2,3,S,M,45,"339,945.00",569.93,936.2,7,7,0
2,2,1,N,F,49,"375,000.00",309.38,342.75,20,20,"225,000.00"
2,2,3,N,M,40,"453,260.00",384.81,829.47,7,7,0
2,2,3,N,M,52,"339,945.00",230.75,341.3,7,7,0
2,1,1,N,M,31,"250,000.00","21,767.35","6,066.00",99,99,"100,000.00"
2,1,2,N,F,52,"2,250,000.00","67,101.05","12,768.98",99,99,"1,125,000.00"
2,2,1,N,F,42,"375,000.00","93,048.78","7,770.00",18,18,"225,000.00"
2,2,4,N,M,47,"250,000.00","18,792.96","1,708.50",20,20,0
2,2,1,N,F,46,"500,000.00","6,549.94","2,626.00",20,20,"300,000.00"
2,2,1,N,M,50,"375,000.00","14,434.65","5,955.75",20,20,"225,000.00"
2,2,2,N,F,55,"750,000.00","13,893.72","5,116.50",20,20,"300,000.00"
2,1,2,N,M,36,"500,000.00","17,426.33","2,775.00",99,99,"200,000.00"
2,1,4,N,M,28,"750,000.00","26,471.24","5,553.00",99,99,"450,000.00"
2,2,2,N,M,50,"750,000.00","12,636.07","5,251.50",20,20,"300,000.00"
2,1,1,N,M,40,"937,500.00","44,732.09","8,557.50",99,99,"562,500.00"
2,2,2,N,M,43,"500,000.00","2,739.64","1,314.00",20,20,"300,000.00"
2,2,3,N,F,42,"75,000.00",176.22,39.15,18,18,0
2,1,1,N,M,54,"1,250,000.00","19,762.65","3,492.50",99,99,"750,000.00"
2,1,1,N,F,53,"400,000.00","3,587.75",510.2,99,99,"160,000.00"
2,2,2,N,M,46,"250,000.00","40,283.79","3,798.00",25,25,0
2,2,1,N,M,45,"467,145.00",977.9,"1,124.88",1,1,0
2,2,1,N,M,51,"562,500.00","4,203.44","1,665.00",20,20,"225,000.00"
2,1,1,N,M,26,"170,000.00","13,571.40","1,646.51",99,99,0
2,2,2,N,M,42,"200,000.00","3,133.62","1,063.60",20,20,"120,000.00"
2,2,1,S,F,44,"250,000.00","144,432.16","12,458.25",10,10,"100,000.00"
2,2,1,S,M,26,"300,000.00","83,482.61","11,514.00",10,10,"180,000.00"
2,1,1,S,M,36,"2,500,000.00","113,472.24","11,660.30",99,99,"1,250,000.00"
2,2,1,N,F,40,"834,375.00","42,370.46","5,443.21",20,20,"500,625.00"
2,1,2,S,F,39,"250,000.00","28,670.85","11,068.50",99,99,"150,000.00"
2,2,1,N,M,46,"1,250,000.00","32,825.75","11,785.50",20,20,"625,000.00"
2,2,3,S,M,29,"375,000.00","25,691.63","3,960.00",65,65,"150,000.00"
2,1,1,N,M,42,"1,400,000.00","27,818.64","5,316.76",99,99,"700,000.00"
2,2,1,N,F,57,"500,000.00","3,083.91","1,426.00",20,20,"200,000.00"
2,2,1,N,M,52,"1,875,000.00","155,565.29","13,524.23",65,65,"937,500.00"
2,2,2,N,F,40,"250,000.00","40,616.13","4,345.00",18,18,"100,000.00"
2,2,1,N,F,38,"312,500.00","2,883.93","1,296.25",20,20,"187,500.00"
2,2,1,N,M,35,"125,000.00","29,845.32","2,993.25",18,18,0
2,2,1,S,F,45,"125,000.00","21,437.18","2,707.50",60,60,0
2,1,1,S,M,52,"375,000.00","8,012.63",780.36,99,99,"225,000.00"
2,2,3,N,M,30,"625,000.00","8,960.27","9,581.06",11,11,"312,500.00"
2,1,3,N,F,54,"93,750.00","1,846.51",187.59,99,99,0
2,2,2,N,M,43,"187,500.00","2,036.42",744.75,20,20,"112,500.00"
2,2,3,N,F,27,"1,500,000.00","256,264.02","20,443.00",18,18,"600,000.00"
2,1,3,N,M,44,"93,750.00","4,291.91",437.17,99,99,0
2,2,1,N,M,45,"125,000.00",367.83,500.5,1,1,"75,000.00"
2,2,2,N,M,42,"350,000.00",889.98,221.2,18,18,0
2,1,1,N,M,45,"500,000.00","6,857.47","1,225.00",99,20,"300,000.00"
2,2,1,N,M,47,"250,000.00","41,540.95","5,254.00",22,22,0
2,2,1,N,M,48,"250,000.00","24,832.29","3,355.00",20,20,"100,000.00"
2,2,1,N,F,47,"62,500.00","23,804.75","2,509.13",18,18,0
2,2,2,N,M,40,"900,000.00",363.36,801.2,10,10,"450,000.00"
2,1,2,S,M,40,"250,000.00","12,646.83","1,489.10",99,99,"150,000.00"
2,1,2,N,M,48,"937,500.00","11,552.60","2,169.38",99,99,"562,500.00"
2,1,1,N,M,49,"937,500.00","5,359.32","1,149.38",99,99,"375,000.00"
2,1,1,N,M,49,"312,500.00","1,786.35",383.13,99,99,"187,500.00"
2,1,1,N,M,44,"312,500.00","2,317.48",479.38,99,99,"125,000.00"
2,2,1,N,F,46,"500,000.00","2,537.63","1,267.00",20,20,"300,000.00"
2,2,2,N,F,55,"225,000.00","35,233.04","3,579.90",18,18,0
2,1,1,N,F,40,"500,000.00","27,214.77","3,771.00",99,99,"300,000.00"
2,2,1,N,M,49,"250,000.00","94,349.60","7,354.50",15,15,"100,000.00"
2,2,1,N,M,35,"125,000.00","31,444.67","2,449.00",15,15,"75,000.00"
2,2,1,N,F,45,"500,000.00","90,224.43","10,011.75",20,20,"200,000.00"
2,2,2,N,F,38,"412,470.00","4,894.56","5,838.09",14,14,0
2,2,3,N,M,28,"1,800,000.00","4,211.31","4,364.00",11,11,"900,000.00"
2,2,2,N,M,42,"309,352.50","3,670.92","4,378.57",14,14,0
2,1,1,N,F,42,"1,250,000.00","6,329.95","1,321.50",99,99,"625,000.00"
2,1,2,N,M,32,"500,000.00","13,875.58","4,590.00",99,99,"300,000.00"
2,2,1,S,M,30,"375,000.00","8,378.12","2,773.50",20,20,"225,000.00"
2,1,1,N,F,37,"375,000.00","6,705.27","1,128.00",99,20,"150,000.00"
2,2,2,N,M,48,"250,000.00",411.43,"1,473.00",10,10,"100,000.00"
2,2,1,N,F,42,"250,000.00","1,112.55",499.5,18,18,0
2,2,1,N,M,40,"156,477.50",872.17,283.54,19,19,"93,886.50"
2,2,1,N,M,47,"3,750,000.00","38,776.50","11,490.00",20,20,"1,875,000.00"
2,2,2,N,M,54,"750,000.00","1,947.71",915,20,20,"450,000.00"
2,2,1,N,M,32,"375,000.00","18,909.45","2,762.85",65,65,"150,000.00"
2,2,1,N,M,33,"250,000.00",396.75,100.5,18,18,0
2,2,1,N,M,39,"62,500.00","5,433.02",460.5,18,18,0
2,2,1,N,M,32,"187,500.00","1,864.30","1,006.50",20,20,"112,500.00"
2,1,3,N,M,57,"750,000.00","30,511.62","5,085.00",99,99,"450,000.00"
2,2,1,N,F,32,"750,000.00","3,558.22","1,830.00",20,20,"450,000.00"
2,2,2,N,M,32,"375,000.00","3,032.01","10,380.00",12,12,"225,000.00"
2,1,2,N,M,41,"79,697.50","13,157.92","1,500.02",99,10,0
2,2,2,N,M,37,"1,000,000.00","100,430.46","13,964.00",20,20,"400,000.00"
2,2,2,S,M,32,"1,000,000.00","44,230.94","5,146.00",55,55,"600,000.00"
2,2,1,S,M,31,"283,395.00","18,903.60","12,880.29",14,14,0
2,1,2,N,M,50,"1,000,000.00","26,731.04","5,128.00",99,99,"600,000.00"
2,2,2,N,F,47,"1,250,000.00","6,153.18","3,952.50",20,20,"750,000.00"
2,2,2,N,M,46,"62,500.00","10,370.62","1,736.75",15,15,0
2,2,1,S,F,32,"500,000.00","5,398.14","2,640.00",20,20,"300,000.00"
2,2,2,N,M,48,"250,000.00","3,477.24",962.7,20,20,"150,000.00"
2,2,1,N,M,42,"125,000.00",274.6,77.75,18,18,0
2,2,1,N,M,50,"500,000.00","86,739.14","6,187.96",20,20,"300,000.00"
2,2,4,S,M,42,"125,000.00","24,742.04","2,722.16",20,20,"75,000.00"
2,2,3,N,F,42,"125,000.00","12,314.30","1,245.17",65,65,"50,000.00"
2,2,1,S,M,40,"375,000.00","32,486.12","2,320.49",20,20,"225,000.00"
2,2,2,N,M,49,"434,660.00","3,024.22",994.5,19,19,0
2,2,1,N,M,31,"467,145.00",874.12,"1,676.12",11,11,0
2,2,1,N,F,30,"125,000.00","55,243.91","6,395.25",10,10,0
2,2,1,N,F,57,"250,000.00","1,398.53",951,20,20,"150,000.00"
2,2,2,N,F,35,"500,000.00","86,502.79","7,859.00",65,65,"200,000.00"
2,2,2,N,F,40,"750,000.00","113,704.11","15,090.00",20,20,"450,000.00"
2,2,1,N,F,53,"125,000.00",258.89,152,20,20,0
2,2,1,N,M,29,"217,330.00",606.01,196.9,19,19,0
2,2,1,N,F,40,"250,000.00","36,476.10","3,684.00",18,18,0
2,2,1,N,F,44,"412,500.00","5,550.50","1,124.15",75,75,"247,500.00"
2,2,1,N,M,30,"375,000.00","1,287.36","1,566.00",20,20,"150,000.00"
2,1,1,N,M,43,"1,875,000.00","71,639.22","9,265.50",99,99,"937,500.00"
